author,werk,kapitel,vers,text
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,4,"Mit dem ersten Klemensbrief begegnet uns zum ersten Mal ein geschichtlich nachweisbarer Verfasser, dessen Name, Stand und Lebenszeit wir festlegen können, wenn auch manches Wissenswerte über seineS. 18Persönlichkeit uns verborgen bleibt, da Sage und Dichtung um das Bild dieses hervorragenden altchristlichen Autors manche legendäre Züge geschlungen haben. Auch die geschichtlichen Nachrichten stimmen nicht völlig überein; aber das hindert nicht, dass wir in den wichtigsten Punkten Gewissheit über den Verfasser des Briefes erhalten. Es ist Klemens von Rom, einer der ersten römischen Bischöfe. Nach Irenäus4ist er auf Anakletas hin an dritter Stelle von den Aposteln her, mit denen er noch in persönlichem Verkehr gestanden hatte, an die Spitze der römischen Kirche getreten. Hieronymus5pflichtet an einer Stelle der Überlieferung des Irenäus bei mit den Worten: Clemens .... quartus post Petrum Romae episcopus, siquidem secundus Linus fuit, tertius Anacletus, kennt aber auch die andere Ansicht, denn er fährt fort: tametsi plerique Latinorum secundum post apostolum Petrum putent fuisse Clementem; an anderen Stellen pflichtet er der Meinung bei, dass Klemens der unmittelbare Nachfolger Petri gewesen sei6. Nach Tertullian7ist es Überlieferung der römischen Kirche, dass er von Petrus selbst ordiniert worden ist. Die afrikanische Kirche8setzt ihn aber auch an die dritte Stelle nach Linus und vor Kletus. Epiphanius9sucht die Nachrichten im Anschluss an 1 Clemen. 54, 2 zu vereinigen: Klemens sei zwar von Petrus ordiniert worden, habe aber um des Friedens willen den Vorrang an Linus abgetreten und sei später nach Kletus noch Bischof von Rom geworden. Da mit Sicherheit anzunehmen ist, dass die zweite Überlieferung auf die romanhaften Klementinen zurückgeht10undS. 19deshalb nur den Wert von Dichtung und Sage besitzt, so ist die Wahrheit bei Irenäus zu suchen. Auch nach Eusebius11ist Klemens der dritte Nachfolger des heiligen Petrus und hat neun Jahre lang, vom zwölften Jahre Domitians bis zum dritten Jahre Trajans, d.h. von 92-101 die Kirche Roms geleitet. In dieser Zeit hat Klemens als Bischof und Vertreter der römischen Kirche den Brief an die Korinther geschrieben."
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,12,"Über das Leben des Klemens vor seiner Berufung zur Leitung der Kirche wissen wir nichts. Die Berichte der Klementinen über seine Zugehörigkeit zum flavinischen Hause und die davon abhängige Vermutung, dass er mit dem Konsul Titus Flavius Klemens, dem wegen „Atheismus“ in Jahre 95 hingerichteten Vetter Domitians, identisch sei, verdienen keinen Glauben. Denn sicherlich hätte die junge Kirche es mit berechtigtem Stolze überliefert, wenn ein römischer Beamter und Anverwandter des römischen kaiserlichen Hauses einer ihrer ersten Bischöfe gewesen wäre. Klemens zeigt besonders im ersten Teil seines umfangreichen Briefes eine derartige Vertrautheit mit dem Alten Testament - wie von selbst drängen sich ihm Stellen und Vorbilder aus den alttestamentlichen Schriften auf -, dass die Annahme begründet erscheint, er habe schon von Jugend auf seinen Geist an diesen Schriften geschult und genährt und er sei aus dem Judentum zum Christentum bekehrt worden. Dass er als Märtyrer gestorben sei, wissen die ältesten und besten Zeugen nicht zu berichten. Erst bei Rufin, Gregor von Tours und vor allem in den unechten, mit Dichtung und Legende überreich geschmückten Märtyrerakten12tritt die Nachricht von seinem unter Trajan erfolgten Märtyrertod auf. Jedenfalls sah dieS. 20spätere Kirche in ihm einen Märtyrer und verlegte sein Gedächtnis auf den 23. November."
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,13,"Mit der obengenannten Datierung des Pontifikates durch Eusebius und der Ansetzung seines Todes im dritten Jahre Trajans durch Hieronymus13stimmt das Zeugnis über die Abfassungszeit des Briefes überein, das wir dem Briefe selbst entnehmen können. Außer der neronischen14wird noch eine weitere15Verfolgung in jüngster Zeit erwähnt, damit ist die unter Domitian (81-96) gemeint; die Apostel sind schon längere Zeit tot, ja die von diesen eingesetzten Presbyter sind schon heimgegangen und haben ihr Amt anderen übertragen16. Das führt über das Jahr 69, in das einige den Brief verlegen wollten, hinab. Entscheidend aber ist das Zeugnis Hegesipps (um 160) bei Eusebius17, dass die Streitigkeiten in Korinth, welche die Abfassung des Klemensbriefes veranlassten, unter der Regierung Domitians geherrscht haben."
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,18,"Der Brief selbst nennt Klemens nicht als Verfasser, sondern führt sich als Sendschreiben der römischen Gemeinde an die korinthische ein. Aber es kann bei der vorzüglichen Bezeugung des klementinischen Ursprungs keinem Zweifel Raum bleiben. Schon von Hegesipp wird Klemens als Verfasser18genannt. Entscheidend aber ist der Bericht des Bischofs Dionysius von Korinth19, der ums Jahr 170 an Papst Soter unter anderem schreibt: „Heute haben wir den heiligen Tag des Herrn gefeiert, an dem wir euren Brief vorgelesen haben, den wir immerfort lesen werden zur Erbauung, wie auch den früher von Klemens an uns geschriebenen.“ Da das Zeugnis des Dionysius sich auf eine in Korinth fortlebende Übung stützt, ist es durchaus zuverlässig. NachS. 21Eusebius20und Hieronymus21schrieb Klemens als Vertreter der römischen Gemeinde. So hat als festes Ergebnis zu gelten: Bischof Klemens von Rom hat den Brief an die Kirche von Korinth geschrieben nach der domitianischen Verfolgung, also gegen Ende der Regierung Domitians oder unter Nerva (96-98)."
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,22,"Veranlassung zur Abfassung des Briefes gaben Streitigkeiten in der korinthischen Kirche in den Jahren Domitians. Warum der Zwist ausbrach, ist nicht gesagt. Dort hatten einige freche Menschen22sich den kirchlichen Oberen widersetzt und sie aus ihrem Amte vertrieben; nur der kleinste Teil der Gemeinde hielt zu den abgesetzten Presbytern23, während Klemens sofort für sie Partei ergreift24. Diesen Streit und das durch ihn bei den Heiden hervorgerufene Ärgernis sucht Klemens abzustellen. Wie Rom von den Wirren der Kirche zu Korinth Kenntnis erhielt, wissen wir nicht; aber für die früher verbreitete Ansicht, die Korinther hätten den römischen Bischof um sein Einschreiten gegen die Aufständischen ersucht, liegen keine Gründe vor."
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,,"Die Einteilung ist folgende: Kapitel 1-3 Einleitung, 4-36 erster, 37-61 zweiter Hauptteil, 62-65 Zusammenfassung und Schluss. Der erste Teil ist mehr allgemein gehalten: er warnt vor Streit und Eifersucht, nennt eine Reihe vorbildlicher Beispiele aus jüdischer und auch christlicher Zeit (4-6), mahnt zur Buße, Gastfreundschaft und Frömmigkeit, Demut und bekräftigt seine Forderungen wieder durch eine Reihe von Schriftbelegen und Beispielen (7-18). Dann redet er von Gottes Güte, seiner Weltordnung, seiner Macht, von der Auferstehung und dem Gerichte (19-28). Demut, Enthaltsamkeit, Glaube und gute Werke führen zum Heil, zum Lohn, zu Christus selbst (29-36)."
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,,"Die Aufforderung zum Gehorsam, wie der Soldat ihn üben muss, bildet den Übergang zum zweiten TeileS. 22(37), in dem der korinthische Streit des näheren behandelt wird. Gott selbst, der Schöpfer der Ordnung in der Natur, verlangt von den Menschen Ordnung und Unterordnung; das beweist die hierarchische Abstufung des Alten Testamentes. Von Christus sind die Apostel, von diesen die Bischöfe und Diakone eingesetzt; in Korinth musste Paulus schon zum Frieden mahnen; an Stelle des leidigen Zwistes soll die Liebe treten, die Verzeihung erwirkt (40-50). Die Urheber des Streites sollen Buße tun, sollen im Interesse der Allgemeinheit auswandern; Moses, Judith, Esther sind Vorbilder solcher Opfer für die Gesamtheit. Ewiges Heil dem Gehorsamen, Fluch dem Widerspenstigen (51-59, 1)."
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,,"Dann kommt 59, 2-61 ein markiges, in kräftiger, gehobener, zum Teil poetischer Sprache abgefasstes Gebet: Gott wolle die Schar der Gläubigen unversehrt erhalten; er, der uns die wahre Erkenntnis gegeben, sei Helfer und Hort der Bedrückten in allen Nöten des Leibes und Irrungen der Seele, ein Schutz gegen die Bedränger, er gebe Verzeihung den Sündern, Einigkeit und Friede den Menschen, vor allem aber wolle er die Herrscher segnen."
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,,"Der Schlussteil (62-65) fasst das Gesagte noch einmal zusammen und gibt der Hoffnung Ausdruck, dass die Überbringer des Briefes bald als Herolde des Friedens von Korinth nach Rom zurückkehren mögen."
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,25,"Obwohl sich der erste Teil des Sendschreibens meistens in allgemeinen, von bestimmten örtlichen oder zeitgeschichtlichen Verhältnissen absehenden Ermahnungen und abstrakten Darlegungen bewegt, so ist doch an dem Briefcharakter des Schreibens nicht zu zweifeln. Denn Eingang und Schluss, dann vor allem das Eingehen auf den Streit in Korinth erhärten zur Genüge die Eigenart des Briefes. Dass Klemens mit einem kirchlichen Gebrauch zum Verlesen des Briefes in den Gemeindegottesdiensten schon bei der Abfassung und Ausarbeitung des Sendschreibens gerechnet habe, soll nicht in Abrede gestellt sein25. Dass dem Brief diese EhreS. 23zuteil wurde, ist richtig bezeugt26, nicht bloß für die korinthische, sondern auch für die meisten (griechischen) Kirchen. Darin liegt der größte Beweis für die Hochschätzung des Briefes bei den Alten. Irenäus27nennt ihn eine ganz tüchtige Leistung, da dem Apostelschüler Klemens noch die Predigt der Apostel in den Ohren klinge und ihre Lehre noch vor Augen stehe. Polykarp, Klemens von Alexandrien und Origenes haben den Brief benützt28, dem Eusebius29erscheint er gewaltig und bewunderungswürdig, Hieronymus30nennt ihn ein sehr nützliches Schreiben. Später aber scheint ihn das Abendland vergessen zu haben. Photius31findet auch für die formelle Seite des Briefes einige Worte des Lobes: „dem Stile nach ist er einfach und klar und der kirchlichen ungekünstelten Redeweise angepasst“. Besonders die Neuzeit hat den Wert des Sendschreibens hoch eingeschätzt."
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,32,"Vorsichtig und klug löst Klemens die heikle Aufgabe des Friedensstifters. Mit seinen kräftigen, eindruckvollen, von Ernst und Milde zeugenden Worten bleibt das älteste Pastoralschreiben in vielen Stücken vorbildlich. Klemens tadelt nicht bloß, er will aufbauen; er zeigt das Ideal christlicher Lebensführung in warmen Worten, bekräftigt es durch reichliche Beispiele, lobt und warnt, verheißt und droht, bittet und betet, macht praktische Vorschläge zur Behebung des Streites32und erwartet aus einem gottvertrauenden Herzen schließlich von Gott Segen, Hilfe und Frieden."
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,33,"Für die theologische Wissenschaft bleibt der Brief ein Denkmal von allerhöchstem Wert. Er ist der bedeutendste Zeuge für den Aufenthalt Petri in Rom, für das hohe Ansehen, das die römische Kirche schon am Ende des ersten Jahrhunderts bei den KirchenS. 24genießt, für das starke Bewusstsein des göttlichen Ursprungs der kirchlichen Ämter: Christus von Gott, die Apostel von Christus, von den Aposteln die Bischöfe und Diakonen, die selbst wieder ihr Amt, das als Opferamt priesterlichen Charakter trägt33, an erprobte Männer weitergeben34. Auch gibt der Brief vielfachen Aufschluss über die neronische Christenverfolgung, über Gebet und Glauben am Ende des ersten christlichen Jahrhunderts."
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,,S. u. Einleitung zum 2. Klemensbrief (Seite 291 ff.)↩
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,,"Näheres über die Überlieferung siehe bei O. Bardenhewer, Gesch. der altkirchl. Literatur I (2. Aufl. 1913) 126-129; Ausgaben, Übersetzungen, Bearbeitungen ebd. S. 129, 130; A. Harnack, Gesch. der altchristl. Literatur bis Eusebius I 1 (1893) 39-47.↩"
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,,"August. ep. 53 ad generos. n. 2; Optat. de schism. Donat. 2, 3.↩"
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,,"Außer den beiden Korintherbriefen werden fälschlich dem Klemens Romanus noch viele Schriften beigelegt: zwei Briefe ad virgines, die sog. Apostolischen Konstitutionen; Apokalypsen, Kanones, eine Liturgie und besonders die Klementinen. Diese sind in drei Rezensionen auf uns gekommen, als Homilien, Rekognotionen und Epitome; die beiden letzten, nur in Rufins Übersetzung überliefert, enthalten im wesentlichen das gleiche wie die Homilien: die Lebensgeschichte des Klemens von Rom, seine Bekehrung, seinen Verkehr mit Petrus und dessen Missionsreisen. Die Klemetinen sind nichts anderes als ein Roman mit religiöser Lehrtendenz.↩"
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,,"F.X. Funk, Patres apostolici II, 2. Aufl., 28-45; prolog. VII-IX.↩"
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,,"Hist eccl. III 16 und IV 22, 1; Harnack, Gesch. d. altchristlichen Literatur I 1,41.↩"
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,,De vir. ill. 15: scripsit ex persona ecclesiae Romanae ad ecclesiam Corinthiorum valde utilem epistolam.↩
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,,"O. Bardenhewer, Gesch. d. altkirchl Lit. I, 2. Aufl., 121.↩"
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,,"Eusebius, Hist eccl. IV 23,11 (Dionysius von Korinth) III 16; Hieronymus, De vir. ill. 15.↩"
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,,"Zeugnisse bei Harnack, Gesch. d. altchristl. Lit I 1, 40, 41.↩"
Clemens,Kommentar (Deutsch): Einleitung zum ersten Klemensbrief,I. Klemensbrief.,,"c. 42-44. Klemens gebraucht nur an einer Stelle (42, 4. 5) zweimal zur Bezeichnung der kirchlichen Vorsteher die Worte ἐπισκοποι καὶ διάκονοι. An anderen Stellen steht dafür βρεσβύτεροι. Offenbar rechnet er auch die Bischöfe und Diakone zu den Presbytern, unter denen alle kirchlichen Vorsteher zu verstehen sind. Es ist eben zu seiner Zeit die hierarchische Abstufung der einzelnen kirchlichen Ämter noch nicht durchgeführt, wohl aber findet sich ein Fortschritt gegenüber den in der Didache gegebenen Zuständen: es gibt feste, sesshafte, mit amtlicher Vollmacht ausgerüstete Gemeindevorsteher, die ihr Amt auf apostolische Sukzession gründen.↩"
Corpus_cpg-1003,Übersetzung (Deutsch): Zweiter Brief des Klemens an die Korinther (BKV),1. Kap. Unsere Anschauung über Christus und sein Erlösungswerk muss erhaben sein.,1,"S. 2941. Brüder, wir müssen von Jesus Christus so denken wie von Gott, wie von einem Richter über Lebende und Tote1; und wir dürfen nicht gering denken über unser Heil. 2. Wenn wir nämlich gering von ihm denken, hoffen wir auch wenig von ihm zu erlangen; und die es anhören wie etwas Geringfügiges, sündigen, und auch wir sündigen, wenn wir nicht wissen, von woher, von wem und wohin wir berufen sind, und welche große Leiden Jesus Christus unseretwegen auf sich genommen hat. 3. Was für eine Entgeltung wollen wir ihm nun geben oder welchen Lohn, der dem, was er uns gegeben hat, entsprechend wäre? Wie viele Gaben schulden wir ihm? 4. Denn das Licht hat er uns geschenkt, wie ein Vater hat er uns seine Söhne genannt, vor dem drohenden Untergang hat er uns gerettet. 5. Was für ein Lob wollen wir ihm nun geben oder welchen Lohn als Gegengabe für das, was wir von ihm empfangen haben? 6. Blind war unsere Einsicht, da wir Werke der Menschen, Steine, Holz, Gold, Silber und Erz anbeteten; und unser ganzes Leben war nichts anderes als der Tod. Dunkelheit lagerte um uns, und unser Auge war voll von einer solchen Finsternis: da wurden wir sehend, als wir durch seinen Willen ablegten jene Finsternis, die uns umgab. 7. Denn er erbarmte sich unser, und aus Mitleid errettete er uns, da er in uns viel Irrtum und Verderben sah, während wir keine Hoffnung auf Rettung hatten außer von ihm. 8. Denn er rief uns, da wir nicht waren, und er wollte, dass wir aus dem Nichts ins Dasein traten."
Corpus_cpg-1003,Übersetzung (Deutsch): Zweiter Brief des Klemens an die Korinther (BKV),1. Kap. Unsere Anschauung über Christus und sein Erlösungswerk muss erhaben sein.,1,"S. 2941. Brüder, wir müssen von Jesus Christus so denken wie von Gott, wie von einem Richter über Lebende und Tote1; und wir dürfen nicht gering denken über unser Heil. 2. Wenn wir nämlich gering von ihm denken, hoffen wir auch wenig von ihm zu erlangen; und die es anhören wie etwas Geringfügiges, sündigen, und auch wir sündigen, wenn wir nicht wissen, von woher, von wem und wohin wir berufen sind, und welche große Leiden Jesus Christus unseretwegen auf sich genommen hat. 3. Was für eine Entgeltung wollen wir ihm nun geben oder welchen Lohn, der dem, was er uns gegeben hat, entsprechend wäre? Wie viele Gaben schulden wir ihm? 4. Denn das Licht hat er uns geschenkt, wie ein Vater hat er uns seine Söhne genannt, vor dem drohenden Untergang hat er uns gerettet. 5. Was für ein Lob wollen wir ihm nun geben oder welchen Lohn als Gegengabe für das, was wir von ihm empfangen haben? 6. Blind war unsere Einsicht, da wir Werke der Menschen, Steine, Holz, Gold, Silber und Erz anbeteten; und unser ganzes Leben war nichts anderes als der Tod. Dunkelheit lagerte um uns, und unser Auge war voll von einer solchen Finsternis: da wurden wir sehend, als wir durch seinen Willen ablegten jene Finsternis, die uns umgab. 7. Denn er erbarmte sich unser, und aus Mitleid errettete er uns, da er in uns viel Irrtum und Verderben sah, während wir keine Hoffnung auf Rettung hatten außer von ihm. 8. Denn er rief uns, da wir nicht waren, und er wollte, dass wir aus dem Nichts ins Dasein traten."
